################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.8149897267338828E-01 a       503     0    26     1     3
  1.2931517549778844E-02 a       504     0    26     1     4
  7.8563651253113709E-02 a       505     0    26     1     5
  7.3697835134160686E-02 a       506     0    26     1     6
 -2.2411546244584207E-01 a       507     0    26     1     7
  2.0990434715151243E-02 a       508     0    26     1     8
 -2.3256157945894776E-01 a       509     0    26     1     9
 -2.3115745522445175E-01 a       510     0    26     1    10
  1.9214976298949052E-01 a       511     0    26     1    11
 -6.3116134349962286E-02 a       512     0    26     1    12
 -2.2560285582512336E-03 a       513     0    26     1    13
  2.3330373811606700E-01 a       514     0    26     1    14
  1.0099400617074281E-01 a       515     0    26     1    15
  1.1675204296224252E-01 a       516     0    26     1    16
 -1.6876874389535404E-01 a       517     0    26     1    17
 -2.0708874228925386E-01 a       518     0    26     1    18
 -1.9288145260321102E-01 a       519     0    26     1    19
 -3.4864937027618825E-01 a       520     0    26     1    20
  1.7675254905704094E-01 a       521     0    27     1     1
  2.4300881191974644E-01 a       522     0    27     1     2
 -1.3421432443197612E-01 a       523     0    27     1     3
  1.3432281914872571E-02 a       524     0    27     1     4
 -1.5659000052985131E-01 a       525     0    27     1     5
 -4.5346959908187615E-02 a       526     0    27     1     6
  1.0124543743379308E-01 a       527     0    27     1     7
  2.4017092159474104E-01 a       528     0    27     1     8
 -1.0535741551448695E-01 a       529     0    27     1     9
 -2.9751369895122426E-01 a       530     0    27     1    10
  3.2237796877332936E-01 a       531     0    27     1    11
  6.2012875713115811E-02 a       532     0    27     1    12
  2.0262894697777204E-02 a       533     0    27     1    13
 -4.6857695014906886E-01 a       534     0    27     1    14
 -2.4767599632695894E-01 a       535     0    27     1    15
  1.7367067753031537E-01 a       536     0    27     1    16
  4.1135977057231254E-01 a       537     0    27     1    17
  2.6734802171507821E-01 a       538     0    27     1    18
 -7.4419076794125974E-02 a       539     0    27     1    19
  1.2904638252013670E-01 a       540     0    27     1    20
  3.3232387487896459E-01 a       541     0    28     1     1
 -2.0247055094006675E-01 a       542     0    28     1     2
  3.6146048729346802E-01 a       543     0    28     1     3
 -3.9812415915067401E-01 a       544     0    28     1     4
  3.2858444246274121E-01 a       545     0    28     1     5
  2.6609392632927853E-01 a       546     0    28     1     6
 -2.5960847084434124E-01 a       547     0    28     1     7
 -1.0677921130310207E-01 a       548     0    28     1     8
  8.0482477932715416E-02 a       549     0    28     1     9
 -1.0624970105961375E-01 a       550     0    28     1    10
  1.7258285760381137E-01 a       551     0    28     1    11
  4.1970310662082444E-01 a       552     0    28     1    12
  1.2632063657626394E-01 a       553     0    28     1    13
 -1.4020485962511689E-01 a       554     0    28     1    14
  1.9139548321962374E-01 a       555     0    28     1    15
 -3.3853343358243049E-01 a       556     0    28     1    16
 -4.3944460259125163E-02 a       557     0    28     1    17
 -3.6969883348592020E-01 a       558     0    28     1    18
 -1.2275513906353715E-01 a       559     0    28     1    19
  2.3545924323271353E-01 a       560     0    28     1    20
 -1.3954065174091038E-01 a       561     0    29     1     1
  3.4435363618798148E-01 a       562     0    29     1     2
 -2.5999039916401884E-01 a       563     0    29     1     3
  8.7049196424001316E-02 a       564     0    29     1     4
 -1.2416784048137720E-01 a       565     0    29     1     5
 -1.6562444348597175E-01 a       566     0    29     1     6
  2.5925327982438123E-01 a       567     0    29     1     7
 -3.3398058405388853E-01 a       568     0    29     1     8
  3.5100471336699982E-02 a       569     0    29     1     9
 -4.1059034523340254E-01 a       570     0    29     1    10
  1.1850209422919521E-01 a       571     0    29     1    11
  3.9085835112068208E-02 a       572     0    29     1    12
 -3.3964467992228470E-01 a       573     0    29     1    13
  1.9533980700028525E-01 a       574     0    29     1    14
 -2.7964538086650670E-01 a       575     0    29     1    15
 -2.2730677071888547E-01 a       576     0    29     1    16
  1.3911502256298067E-01 a       577     0    29     1    17
  3.0793966640804110E-01 a       578     0    29     1    18
 -3.6033694617109237E-02 a       579     0    29     1    19
 -1.5803279065191678E-01 a       580     0    29     1    20
  2.8151574749119190E-01 a       581     0    30     1     1
 -2.1572860103316968E-01 a       582     0    30     1     2
  2.6730412210538984E-01 a       583     0    30     1     3
  2.1396785565431672E-01 a       584     0    30     1     4
  1.3541430205233093E-01 a       585     0    30     1     5
 -2.7524629172678194E-01 a       586     0    30     1     6
 -1.2944453942283898E-01 a       587     0    30     1     7
 -9.3054693899583360E-02 a       588     0    30     1     8
 -1.3574450137926600E-01 a       589     0    30     1     9
  1.7329470887625517E-01 a       590     0    30     1    10
  2.3745511052780152E-02 a       591     0    30     1    11
 -1.3432123874585455E-01 a       592     0    30     1    12
  1.2500668654052641E-01 a       593     0    30     1    13
  2.9720645600387297E-01 a       594     0    30     1    14
 -2.7317182408330259E-01 a       595     0    30     1    15
  2.6361107450193922E-02 a       596     0    30     1    16
 -3.8029418616412242E-01 a       597     0    30     1    17
  2.7576584642820728E-01 a       598     0    30     1    18
  2.5111712773808004E-01 a       599     0    30     1    19
 -3.3941444802436438E-01 a       600     0    30     1    20
 -2.4172375447685651E-01 a       601     0    31     1     1
 -2.0661540142992296E-01 a       602     0    31     1     2
 -3.9886826562956745E-01 a       603     0    31     1     3
 -1.1154388284958651E-01 a       604     0    31     1     4
 -3.6768771407399575E-01 a       605     0    31     1     5
  1.2054924450910284E-01 a       606     0    31     1     6
  3.2977221780286298E-01 a       607     0    31     1     7
 -1.2766457790008456E-01 a       608     0    31     1     8
  2.7624250343326839E-01 a       609     0    31     1     9
  5.9732331308581202E-02 a       610     0    31     1    10
  1.9347168871682344E-01 a       611     0    31     1    11
  8.3695726599416015E-02 a       612     0    31     1    12
  5.4970430598187285E-02 a       613     0    31     1    13
  1.2336000065386482E-01 a       614     0    31     1    14
 -2.0077053358421917E-01 a       615     0    31     1    15
 -3.1114017697239588E-01 a       616     0    31     1    16
 -2.6400076853168841E-01 a       617     0    31     1    17
  3.2828182730691485E-01 a       618     0    31     1    18
 -2.5991211802798109E-01 a       619     0    31     1    19
 -1.2029466845347590E-01 a       620     0    31     1    20
 -3.1253893016819845E-01 a       621     0    32     1     1
  2.5280169821988702E-01 a       622     0    32     1     2
 -2.3766974445569661E-01 a       623     0    32     1     3
  3.4685372190168923E-01 a       624     0    32     1     4
  3.6760452754684616E-03 a       625     0    32     1     5
 -2.2352062397831515E-01 a       626     0    32     1     6
  3.9485689209900324E-02 a       627     0    32     1     7
  9.0710232872150715E-02 a       628     0    32     1     8
  9.3468379387911874E-02 a       629     0    32     1     9
 -8.5270959072544478E-02 a       630     0    32     1    10
 -3.0418390445027166E-01 a       631     0    32     1    11
 -3.9897422590983322E-01 a       632     0    32     1    12
 -1.1146453451006900E-01 a       633     0    32     1    13
  7.4426467795105644E-02 a       634     0    32     1    14
 -2.6022299184808051E-01 a       635     0    32     1    15
 -1.8989951417753934E-02 a       636     0    32     1    16
  1.6178734345876983E-01 a       637     0    32     1    17
 -3.4173842303856145E-01 a       638     0    32     1    18
  2.1265362459985154E-01 a       639     0    32     1    19
  2.1700656149323830E-02 a       640     0    32     1    20
 -3.4071940777098919E-01 b       641     1     1
  1.1719292406795929E+00 b       642     1     2
 -1.0549335841793894E+00 b       643     1     3
  5.3335738508046526E-01 b       644     1     4
 -1.4918103417524855E+00 b       645     1     5
 -1.0628826920052590E+00 b       646     1     6
  3.0726195799123573E-01 b       647     1     7
 -1.4918339270102419E+00 b       648     1     8
  5.0330626029236303E-01 b       649     1     9
  6.8714252236783324E-01 b       650     1    10
  5.9450921572915549E-01 b       651     1    11
 -2.5123492574787132E-01 b       652     1    12
  1.5180374545322630E+00 b       653     1    13
 -9.9282739620082217E-01 b       654     1    14
  1.5518747399586623E+00 b       655     1    15
  1.2783941294631691E+00 b       656     1    16
  1.0292768391133817E+00 b       657     1    17
  9.4395542759992301E-01 b       658     1    18
 -1.5481040383683660E+00 b       659     1    19
 -1.9378011788275054E-01 b       660     1    20
  1.7601750432439714E-01 a       661     1     1     2     1
  7.6182808239605104E-02 a       662     1     1     2     2
 -5.6237750263886177E-01 a       663     1     1     2     3
 -9.4381869663995130E-02 a       664     1     1     2     4
  3.3468390279167559E-01 a       665     1     1     2     5
  3.4935080758700510E-01 a       666     1     1     2     6
  1.6399129382362931E-01 a       667     1     1     2     7
 -2.3103585566683582E-01 a       668     1     1     2     8
  3.4864145075546155E-01 a       669     1     1     2     9
  1.9675978368950175E-01 a       670     1     1     2    10
  6.7065268611988216E-01 a       671     1     1     2    11
  1.5367507534801753E-01 a       672     1     1     2    12
  7.3520475278806063E-02 a       673     1     1     2    13
  2.5620296785029106E-01 a       674     1     1     2    14
 -1.3786396135341850E-01 a       675     1     1     2    15
  2.5329898992800381E-01 a       676     1     1     2    16
 -1.2124955544978927E-01 a       677     1     1     2    17
  1.9067852462504842E-01 a       678     1     1     2    18
  6.5190378366109858E-02 a       679     1     1     2    19
  6.0189747866978049E-01 a       680     1     1     2    20
  1.8402752145309428E-01 a       681     1     2     2     1
  6.1345073613573928E-02 a       682     1     2     2     2
  3.7459764875586660E-01 a       683     1     2     2     3
  5.2897703114114381E-01 a       684     1     2     2     4
 -5.1747377822795615E-01 a       685     1     2     2     5
  2.4228529148851005E-01 a       686     1     2     2     6
 -2.0276459451863604E-01 a       687     1     2     2     7
 -3.1186816017715213E-01 a       688     1     2     2     8
 -5.1793952012569311E-01 a       689     1     2     2     9
 -4.3014285932565272E-01 a       690     1     2     2    10
  9.3117920311298341E-01 a       691     1     2     2    11
  2.8686371153940866E-02 a       692     1     2     2    12
 -2.7554733979391061E-01 a       693     1     2     2    13
 -4.5097942285242881E-01 a       694     1     2     2    14
  4.9124815906345914E-01 a       695     1     2     2    15
  4.4418260855334618E-01 a       696     1     2     2    16
 -5.4277228903495445E-01 a       697     1     2     2    17
  3.3187071032797733E-01 a       698     1     2     2    18
  5.1876923940898967E-01 a       699     1     2     2    19
  2.0779377580500397E-01 a       700     1     2     2    20
 -4.6254213198299442E-02 a       701     1     3     2     1
 -8.6082592640913211E-02 a       702     1     3     2     2
 -6.8446520436726321E-01 a       703     1     3     2     3
 -2.7930503554197617E-01 a       704     1     3     2     4
 -1.1465106453771179E-01 a       705     1     3     2     5
 -5.3137635217066499E-02 a       706     1     3     2     6
 -1.3713104867246501E-01 a       707     1     3     2     7
 -8.3979098181871770E-02 a       708     1     3     2     8
  9.5293308025102025E-02 a       709     1     3     2     9
 -2.2136269735034467E-01 a       710     1     3     2    10
 -4.2639940937416042E-02 a       711     1     3     2    11
 -3.9192812276713740E-01 a       712     1     3     2    12
 -1.8006104000866455E-02 a       713     1     3     2    13
  2.9752192325978372E-01 a       714     1     3     2    14
  2.3442979493625463E-01 a       715     1     3     2    15
 -2.3988530895774790E-01 a       716     1     3     2    16
  1.5563394740033534E-01 a       717     1     3     2    17
 -4.2915505066563631E-01 a       718     1     3     2    18
 -9.9869000598894919E-02 a       719     1     3     2    19
  5.7547084956363914E-01 a       720     1     3     2    20
 -4.4595615734266625E-01 a       721     1     4     2     1
  5.6654664846748992E-01 a       722     1     4     2     2
 -1.1127637888935468E-01 a       723     1     4     2     3
 -4.3036309719488264E-01 a       724     1     4     2     4
  4.4946614525823664E-01 a       725     1     4     2     5
 -3.8801475246602574E-01 a       726     1     4     2     6
 -3.8188128666126858E-01 a       727     1     4     2     7
  3.8080179270442999E-01 a       728     1     4     2     8
 -9.6724901951280265E-02 a       729     1     4     2     9
 -4.3698149126377794E-01 a       730     1     4     2    10
 -4.0341505710931091E-02 a       731     1     4     2    11
 -4.4421575285348536E-01 a       732     1     4     2    12
 -3.0362007706049760E-02 a       733     1     4     2    13
  1.2048901254982472E-01 a       734     1     4     2    14
  5.1747505004698970E-02 a       735     1     4     2    15
  3.2633731364835987E-02 a       736     1     4     2    16
 -2.0519003534893235E-01 a       737     1     4     2    17
  3.6109945284850337E-01 a       738     1     4     2    18
  2.5356357281030611E-01 a       739     1     4     2    19
  2.5928336865604258E-02 a       740     1     4     2    20
  4.4942227315492139E-01 a       741     1     5     2     1
  1.2655982056776377E-01 a       742     1     5     2     2
 -6.2549059363073728E-02 a       743     1     5     2     3
  3.8411100218551625E-01 a       744     1     5     2     4
  5.5955864818073320E-01 a       745     1     5     2     5
  3.4239178950727506E-01 a       746     1     5     2     6
  1.4239124578768437E-02 a       747     1     5     2     7
 -2.2535485642588973E-01 a       748     1     5     2     8
  2.1422060298484807E-01 a       749     1     5     2     9
  4.2729741104098544E-02 a       750     1     5     2    10
  1.4582562085302225E-01 a       751     1     5     2    11
  2.7125326453106297E-01 a       752     1     5     2    12
  4.7025042951290036E-01 a       753     1     5     2    13
 -3.1920347091958184E-01 a       754     1     5     2    14
  1.6007889258784186E-01 a       755     1     5     2    15
  3.6124140980975755E-01 a       756     1     5     2    16
 -4.9382284400319459E-01 a       757     1     5     2    17
 -1.4263488775190123E-02 a       758     1     5     2    18
 -6.9257752034753006E-01 a       759     1     5     2    19
 -9.5874629663628169E-02 a       760     1     5     2    20
  2.1855399039347739E-01 a       761     1     6     2     1
 -9.7559283468157135E-02 a       762     1     6     2     2
 -4.2980689194339623E-02 a       763     1     6     2     3
 -2.0745140403890744E-01 a       764     1     6     2     4
 -5.0312010978015098E-01 a       765     1     6     2     5
 -2.0529108128242385E-01 a       766     1     6     2     6
 -7.5830221816305401E-02 a       767     1     6     2     7
 -3.7412919054147376E-01 a       768     1     6     2     8
 -4.1064674742433893E-01 a       769     1     6     2     9
  2.0730990223614819E-02 a       770     1     6     2    10
 -4.0005950069995314E-02 a       771     1     6     2    11
  2.3199965333444217E-01 a       772     1     6     2    12
  6.1335766492895272E-01 a       773     1     6     2    13
  5.8869459394270085E-01 a       774     1     6     2    14
  6.4876947137702756E-02 a       775     1     6     2    15
 -3.0764664634184785E-01 a       776     1     6     2    16
  4.3597848724445748E-01 a       777     1     6     2    17
  2.4413709123314101E-01 a       778     1     6     2    18
  2.2952448548533169E-01 a       779     1     6     2    19
 -4.7840246038665168E-01 a       780     1     6     2    20
 -1.9903993389169247E-01 a       781     1     7     2     1
 -2.8791355860088735E-01 a       782     1     7     2     2
 -4.6212454648935586E-01 a       783     1     7     2     3
 -5.5333967382922522E-01 a       784     1     7     2     4
  4.1315736638878936E-01 a       785     1     7     2     5
 -5.2635376713712501E-01 a       786     1     7     2     6
  2.9742318671835805E-01 a       787     1     7     2     7
 -6.2441294534063574E-01 a       788     1     7     2     8
  4.5527592136589565E-02 a       789     1     7     2     9
  2.9483161039380634E-01 a       790     1     7     2    10
 -3.2410180776878561E-01 a       791     1     7     2    11
 -1.7893499180523911E-01 a       792     1     7     2    12
 -3.8848201829230117E-01 a       793     1     7     2    13
  6.9095815015327311E-01 a       794     1     7     2    14
 -5.9697215858578245E-01 a       795     1     7     2    15
 -4.2854964484184016E-01 a       796     1     7     2    16
  2.5825412862245649E-02 a       797     1     7     2    17
 -4.9228440115504885E-01 a       798     1     7     2    18
 -1.5110977412832288E-01 a       799     1     7     2    19
  5.4971249502541931E-02 a       800     1     7     2    20
 -5.5739822006607498E-01 a       801     1     8     2     1
 -5.6249634424965911E-01 a       802     1     8     2     2
 -4.8030082034687310E-01 a       803     1     8     2     3
 -2.7951837033777606E-02 a       804     1     8     2     4
  2.4050226350911322E-01 a       805     1     8     2     5
  1.1842025309911447E-01 a       806     1     8     2     6
 -4.0704571521927574E-01 a       807     1     8     2     7
 -3.1744663191463934E-01 a       808     1     8     2     8
 -6.3451593299572029E-01 a       809     1     8     2     9
 -2.0961390972691113E-01 a       810     1     8     2    10
 -7.9076906563066696E-01 a       811     1     8     2    11
 -4.3547742666084532E-01 a       812     1     8     2    12
  4.3543746640177211E-02 a       813     1     8     2    13
  1.7076192400333123E-01 a       814     1     8     2    14
 -4.3389036753324917E-01 a       815     1     8     2    15
  4.6439383265169087E-01 a       816     1     8     2    16
 -4.4002359333087132E-02 a       817     1     8     2    17
  3.6196998867332131E-01 a       818     1     8     2    18
 -6.1848801867501169E-01 a       819     1     8     2    19
  4.4243712101986499E-01 a       820     1     8     2    20
  3.9327117544679102E-02 a       821     1     9     2     1
 -1.1512711604585797E-01 a       822     1     9     2     2
 -6.1178698899381001E-01 a       823     1     9     2     3
 -5.0038144051285760E-01 a       824     1     9     2     4
 -3.9816325321509993E-01 a       825     1     9     2     5
 -9.0735550603712134E-02 a       826     1     9     2     6
 -5.2970589065721219E-01 a       827     1     9     2     7
  2.8894645783808237E-01 a       828     1     9     2     8
  8.3845377163944496E-02 a       829     1     9     2     9
 -3.3671145053754853E-01 a       830     1     9     2    10
 -5.4049798453696851E-01 a       831     1     9     2    11
  8.0671786436063375E-02 a       832     1     9     2    12
 -9.6991675601962549E-02 a       833     1     9     2    13
 -2.8018058946810520E-01 a       834     1     9     2    14
  4.7026412884840108E-01 a       835     1     9     2    15
 -1.5364883934525428E-01 a       836     1     9     2    16
  4.2001115688395103E-02 a       837     1     9     2    17
  3.1972268317966079E-01 a       838     1     9     2    18
  5.1657670779001064E-01 a       839     1     9     2    19
 -1.6140779632781810E-01 a       840     1     9     2    20
  3.3033084547525532E-01 a       841     1    10     2     1
  5.5431131869201022E-01 a       842     1    10     2     2
  1.3914425285215487E-01 a       843     1    10     2     3
 -2.1972468824967498E-01 a       844     1    10     2     4
  3.3425489011699283E-01 a       845     1    10     2     5
 -3.9000288969814700E-01 a       846     1    10     2     6
 -4.3277124778607134E-01 a       847     1    10     2     7
  4.4254506166889335E-02 a       848     1    10     2     8
  1.3647136748044417E-01 a       849     1    10     2     9
  1.4693837788586830E-01 a       850     1    10     2    10
  8.8664534189547076E-02 a       851     1    10     2    11
  4.9807741120629800E-01 a       852     1    10     2    12
 -3.4383516464409469E-01 a       853     1    10     2    13
 -4.1472286800079122E-01 a       854     1    10     2    14
  7.8333298677741603E-01 a       855     1    10     2    15
  1.6105834152959625E-01 a       856     1    10     2    16
  4.6677185186220466E-01 a       857     1    10     2    17
  5.5202877910999246E-02 a       858     1    10     2    18
 -2.0170884130365666E-01 a       859     1    10     2    19
 -2.0405145207192561E-02 a       860     1    10     2    20
  3.8559978351996621E-01 a       861     1    11     2     1
  5.6327804235554679E-01 a       862     1    11     2     2
  3.2265932669579372E-01 a       863     1    11     2     3
 -4.4316531200408932E-01 a       864     1    11     2     4
  1.5512350446975456E-01 a       865     1    11     2     5
 -7.7471443984981614E-01 a       866     1    11     2     6
 -5.6230959128185021E-01 a       867     1    11     2     7
  1.9844987863965352E-01 a       868     1    11     2     8
 -5.3879106678138541E-02 a       869     1    11     2     9
  2.1439497720911979E-01 a       870     1    11     2    10
 -3.9146918813961223E-01 a       871     1    11     2    11
 -4.8668092403857083E-01 a       872     1    11     2    12
 -4.6369377359355368E-01 a       873     1    11     2    13
  2.1596518044346996E-01 a       874     1    11     2    14
  6.7508466409143715E-03 a       875     1    11     2    15
 -4.4242899674168978E-01 a       876     1    11     2    16
  6.6146637374571782E-01 a       877     1    11     2    17
 -1.0118041900540699E-02 a       878     1    11     2    18
  4.4476439676866286E-01 a       879     1    11     2    19
  7.2160917556607684E-01 a       880     1    11     2    20
 -7.8134403069213178E-03 a       881     1    12     2     1
  9.0935501154983611E-02 a       882     1    12     2     2
  9.6072487689484620E-02 a       883     1    12     2     3
  2.7352942124866897E-01 a       884     1    12     2     4
  3.6710202157827632E-01 a       885     1    12     2     5
 -1.1077436098093857E-01 a       886     1    12     2     6
  8.8761053430300454E-02 a       887     1    12     2     7
  3.6519796247939773E-01 a       888     1    12     2     8
  2.4877424200207277E-01 a       889     1    12     2     9
 -2.2920790855358111E-01 a       890     1    12     2    10
 -3.9328783283101312E-02 a       891     1    12     2    11
 -6.5331502198542235E-01 a       892     1    12     2    12
 -4.0648324724984164E-01 a       893     1    12     2    13
  3.8101441481340981E-01 a       894     1    12     2    14
 -2.3840171253176301E-01 a       895     1    12     2    15
  3.3675904865545420E-01 a       896     1    12     2    16
  4.6998096823151320E-01 a       897     1    12     2    17
  4.3119321281122236E-01 a       898     1    12     2    18
 -3.5255033620096088E-01 a       899     1    12     2    19
 -6.4428612953150677E-01 a       900     1    12     2    20
 -9.0355528915574496E-02 a       901     1    13     2     1
  4.0078041451185792E-01 a       902     1    13     2     2
 -1.3661346103045008E-01 a       903     1    13     2     3
 -6.8932144708572896E-01 a       904     1    13     2     4
  2.5377933795015239E-01 a       905     1    13     2     5
  1.8323109891046052E-01 a       906     1    13     2     6
  1.2487539953783075E-01 a       907     1    13     2     7
 -4.7709682699548861E-01 a       908     1    13     2     8
  4.1599515435220030E-01 a       909     1    13     2     9
 -4.3837846678603154E-01 a       910     1    13     2    10
  1.2315822684407619E-01 a       911     1    13     2    11
 -2.6894477766494274E-01 a       912     1    13     2    12
 -8.4859611997284234E-01 a       913     1    13     2    13
 -6.2989950978774767E-01 a       914     1    13     2    14
  8.1144637475691603E-02 a       915     1    13     2    15
 -3.2612630590373226E-01 a       916     1    13     2    16
  2.9169853600517220E-01 a       917     1    13     2    17
 -5.9045153437972386E-01 a       918     1    13     2    18
  6.6585697981361947E-01 a       919     1    13     2    19
 -9.9975554561901603E-02 a       920     1    13     2    20
 -3.9949098397149813E-01 a       921     1    14     2     1
  3.5811566387367094E-01 a       922     1    14     2     2
  2.6254235504918644E-01 a       923     1    14     2     3
  2.3109859115127365E-01 a       924     1    14     2     4
 -2.3069956549289267E-01 a       925     1    14     2     5
 -1.0149399389954110E-01 a       926     1    14     2     6
  4.8463077960347195E-01 a       927     1    14     2     7
 -3.1018873424168464E-01 a       928     1    14     2     8
 -3.4409578028168852E-01 a       929     1    14     2     9
 -2.3420095665345816E-01 a       930     1    14     2    10
 -5.1294132474599165E-02 a       931     1    14     2    11
 -2.2366215200787548E-01 a       932     1    14     2    12
  2.8186482340902291E-01 a       933     1    14     2    13
  2.3098595078029760E-01 a       934     1    14     2    14
  4.6900713080747808E-01 a       935     1    14     2    15
 -7.8418721008340200E-02 a       936     1    14     2    16
  2.4467720903283213E-01 a       937     1    14     2    17
 -3.3179146701254630E-01 a       938     1    14     2    18
 -4.6705333038155039E-01 a       939     1    14     2    19
 -2.0466187055163321E-01 a       940     1    14     2    20
  6.6003111971785455E-01 a       941     1    15     2     1
 -3.6142057032894520E-01 a       942     1    15     2     2
 -3.6660970235576895E-01 a       943     1    15     2     3
  3.0333211004373356E-01 a       944     1    15     2     4
 -3.3086266696276417E-01 a       945     1    15     2     5
  3.2813309103960436E-01 a       946     1    15     2     6
 -3.6128933179863415E-01 a       947     1    15     2     7
  3.7261197205696578E-01 a       948     1    15     2     8
  5.9578965618585145E-01 a       949     1    15     2     9
 -2.6079558806875064E-01 a       950     1    15     2    10
 -1.3526413283094829E-01 a       951     1    15     2    11
 -6.3325486079240523E-01 a       952     1    15     2    12
 -2.6920979903922798E-01 a       953     1    15     2    13
  3.8904067301946044E-01 a       954     1    15     2    14
  3.8469426653317340E-01 a       955     1    15     2    15
  1.0553625280045967E-01 a       956     1    15     2    16
 -2.4765289507230739E-01 a       957     1    15     2    17
  4.8271233834672256E-01 a       958     1    15     2    18
  1.3061118744241440E-01 a       959     1    15     2    19
 -4.7273597447150428E-01 a       960     1    15     2    20
  3.6015371575320837E-02 a       961     1    16     2     1
  1.7084420805311853E-01 a       962     1    16     2     2
  5.5181097844938398E-01 a       963     1    16     2     3
 -4.3212741954403361E-01 a       964     1    16     2     4
 -6.3393142311649997E-02 a       965     1    16     2     5
 -6.3478629914229354E-02 a       966     1    16     2     6
  2.6300024608870742E-01 a       967     1    16     2     7
 -5.3846230083592772E-01 a       968     1    16     2     8
 -3.4697461427453467E-02 a       969     1    16     2     9
 -3.7643700288405968E-01 a       970     1    16     2    10
 -1.4358715049973597E-01 a       971     1    16     2    11
  4.0041910630556393E-01 a       972     1    16     2    12
  5.2380258524847001E-01 a       973     1    16     2    13
 -1.4873668120363187E-01 a       974     1    16     2    14
  5.0338443430540236E-01 a       975     1    16     2    15
 -3.2485094441584761E-01 a       976     1    16     2    16
 -5.3410730583986266E-01 a       977     1    16     2    17
 -2.0448912315266235E-01 a       978     1    16     2    18
  3.7223523687708604E-01 a       979     1    16     2    19
 -8.9274408840710074E-03 a       980     1    16     2    20
 -5.8356355071197374E-01 a       981     1    17     2     1
  4.9698479157588732E-01 a       982     1    17     2     2
  2.6393526237334775E-01 a       983     1    17     2     3
  7.5104537057051222E-03 a       984     1    17     2     4
 -6.0618993978136215E-01 a       985     1    17     2     5
  4.9248774336437640E-01 a       986     1    17     2     6
  4.5337505719717569E-01 a       987     1    17     2     7
 -2.3307257568018238E-02 a       988     1    17     2     8
 -5.0772020823638719E-01 a       989     1    17     2     9
 -2.6639864588801099E-01 a       990     1    17     2    10
  6.9728183390027054E-01 a       991     1    17     2    11
 -3.1134164315957119E-01 a       992     1    17     2    12
 -1.0890549944189471E-02 a       993     1    17     2    13
  4.1677813060692137E-01 a       994     1    17     2    14
  2.5277547719403182E-01 a       995     1    17     2    15
 -1.2262020058730363E-01 a       996     1    17     2    16
 -1.2711983496438986E-01 a       997     1    17     2    17
 -3.5823957294042846E-01 a       998     1    17     2    18
 -2.4842427993372465E-01 a       999     1    17     2    19
 -7.4653336742473112E-04 a      1000     1    17     2    20
  2.9919735692100402E-01 a      1001     1    18     2     1
  6.9800289704022855E-02 a      1002     1    18     2     2
  1.8756432891722677E-01 a      1003     1    18     2     3
  3.0835499953243212E-01 a      1004     1    18     2     4
 -1.1148833247334976E-01 a      1005     1    18     2     5
 -3.3788495435209120E-02 a      1006     1    18     2     6
 -3.0635203308654418E-01 a      1007     1    18     2     7
 -3.0105442360442963E-01 a      1008     1    18     2     8
 -1.0263237392293519E-01 a      1009     1    18     2     9
 -2.6017003068189948E-01 a      1010     1    18     2    10
 -2.8862678158652053E-03 a      1011     1    18     2    11
 -1.6715823413024203E-01 a      1012     1    18     2    12
  1.2093272801692427E-01 a      1013     1    18     2    13
 -1.9932378672090009E-01 a      1014     1    18     2    14
 -2.7464297463347994E-02 a      1015     1    18     2    15
 -1.7884699860182929E-01 a      1016     1    18     2    16
 -3.7942116746715882E-01 a      1017     1    18     2    17
 -5.9878462417143474E-01 a      1018     1    18     2    18
  1.2093586742807419E-01 a      1019     1    18     2    19
  2.7499097608284534E-01 a      1020     1    18     2    20
  3.7085344912042478E-01 a      1021     1    19     2     1
 -5.8587725378758382E-01 a      1022     1    19     2     2
  1.7498849051688767E-01 a      1023     1    19     2     3
 -5.3986729577274115E-02 a      1024     1    19     2     4
  3.6629843519308114E-01 a      1025     1    19     2     5
 -5.4779797838892330E-01 a      1026     1    19     2     6
  1.1651692990909422E-01 a      1027     1    19     2     7
  6.5199219244087370E-01 a      1028     1    19     2     8
 -2.8314775533331685E-02 a      1029     1    19     2     9
 -5.4593638760185303E-01 a      1030     1    19     2    10
  1.1679928033913264E-02 a      1031     1    19     2    11
  5.1457788589670983E-01 a      1032     1    19     2    12
  7.1841523557410181E-01 a      1033     1    19     2    13
  1.7164511407495306E-01 a      1034     1    19     2    14
 -3.6181874273393638E-01 a      1035     1    19     2    15
  5.4773939969026830E-01 a      1036     1    19     2    16
 -4.4939101598654618E-01 a      1037     1    19     2    17
 -1.4386087347230703E-01 a      1038     1    19     2    18
  3.6160028745621070E-01 a      1039     1    19     2    19
 -3.3937433534613543E-01 a      1040     1    19     2    20
 -1.8434933892912417E-01 a      1041     1    20     2     1
 -2.4326624209950415E-01 a      1042     1    20     2     2
