################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.7669653658737436E-01 a       532     0    27     1    12
  2.4543292571929887E-01 a       533     0    27     1    13
  3.7123931777908292E-01 a       534     0    27     1    14
 -2.8521256363851094E-01 a       535     0    27     1    15
  4.1863874462146877E-01 a       536     0    27     1    16
  3.7084194646954192E-02 a       537     0    27     1    17
 -7.1433420963521566E-02 a       538     0    27     1    18
 -3.4331176261964330E-01 a       539     0    27     1    19
  2.2783698506491087E-02 a       540     0    27     1    20
  9.5789546696937490E-03 a       541     0    28     1     1
 -2.4892047792472141E-01 a       542     0    28     1     2
 -1.2757939930646547E-01 a       543     0    28     1     3
  1.4275685443468425E-01 a       544     0    28     1     4
  1.7507925097284843E-01 a       545     0    28     1     5
  4.9347786232607861E-02 a       546     0    28     1     6
  8.6597490293541496E-02 a       547     0    28     1     7
  2.8036257201101555E-01 a       548     0    28     1     8
 -3.3036719050278779E-01 a       549     0    28     1     9
 -8.7118464848934991E-03 a       550     0    28     1    10
  1.6671017696894375E-01 a       551     0    28     1    11
 -2.6202104062481379E-01 a       552     0    28     1    12
 -2.3664263080407255E-02 a       553     0    28     1    13
  4.8249897276670659E-02 a       554     0    28     1    14
 -1.6279704716276547E-01 a       555     0    28     1    15
  9.7414562653305777E-03 a       556     0    28     1    16
  3.9817915407010518E-01 a       557     0    28     1    17
 -4.8956527130889320E-02 a       558     0    28     1    18
  2.9192532849495079E-01 a       559     0    28     1    19
  4.0258154763820919E-01 a       560     0    28     1    20
 -4.4421228234148021E-02 a       561     0    29     1     1
 -1.2873560044797344E-01 a       562     0    29     1     2
 -3.1181323043041231E-01 a       563     0    29     1     3
  1.7169445407067932E-01 a       564     0    29     1     4
  2.6697116289380829E-01 a       565     0    29     1     5
 -3.4960308458968437E-01 a       566     0    29     1     6
 -2.3173740163086565E-01 a       567     0    29     1     7
 -2.2582073294505650E-02 a       568     0    29     1     8
  1.2069783687616459E-01 a       569     0    29     1     9
  4.7658198081079745E-01 a       570     0    29     1    10
  3.4731297268573164E-01 a       571     0    29     1    11
  3.2268663805905470E-02 a       572     0    29     1    12
 -1.9870219957863858E-01 a       573     0    29     1    13
 -1.9331090636451026E-01 a       574     0    29     1    14
  7.4403031602596981E-02 a       575     0    29     1    15
  1.8418690178050526E-01 a       576     0    29     1    16
 -4.4845519186756377E-01 a       577     0    29     1    17
 -1.6293128167951029E-01 a       578     0    29     1    18
  2.1399593038044704E-01 a       579     0    29     1    19
  7.8165017705396758E-02 a       580     0    29     1    20
 -6.8419848165922476E-03 a       581     0    30     1     1
  6.3386715830451553E-04 a       582     0    30     1     2
 -1.8486950479771025E-01 a       583     0    30     1     3
  4.5726239809574437E-01 a       584     0    30     1     4
  2.7230349258938403E-02 a       585     0    30     1     5
  3.7919999453775083E-01 a       586     0    30     1     6
 -1.2995685529741366E-01 a       587     0    30     1     7
 -2.1921049121489228E-01 a       588     0    30     1     8
 -2.7887259867892622E-01 a       589     0    30     1     9
  6.6776815213852966E-02 a       590     0    30     1    10
 -1.7951523485245674E-01 a       591     0    30     1    11
 -9.0317276641310590E-02 a       592     0    30     1    12
 -4.7201244062673453E-01 a       593     0    30     1    13
  1.4009570860636364E-01 a       594     0    30     1    14
  2.1163861135636683E-01 a       595     0    30     1    15
  2.4865265469878978E-01 a       596     0    30     1    16
  9.0665793196319566E-02 a       597     0    30     1    17
 -3.1787840052830307E-01 a       598     0    30     1    18
 -3.1839124690145554E-01 a       599     0    30     1    19
 -1.7933688232472222E-01 a       600     0    30     1    20
 -9.4751881999551951E-02 a       601     0    31     1     1
 -1.7953163514902226E-01 a       602     0    31     1     2
  1.5818703497124398E-01 a       603     0    31     1     3
 -2.2318933896295276E-01 a       604     0    31     1     4
 -4.6092406084660564E-01 a       605     0    31     1     5
  3.5659589153630022E-01 a       606     0    31     1     6
 -3.4402179287457119E-02 a       607     0    31     1     7
  4.8739116980261184E-02 a       608     0    31     1     8
 -1.0589948593551585E-01 a       609     0    31     1     9
 -3.0554154011519147E-01 a       610     0    31     1    10
 -2.7404331925542114E-01 a       611     0    31     1    11
  4.1771059076959702E-02 a       612     0    31     1    12
  4.7357903172363852E-02 a       613     0    31     1    13
  2.1709010066740994E-01 a       614     0    31     1    14
  4.9900673596874952E-02 a       615     0    31     1    15
 -9.9175254144083277E-02 a       616     0    31     1    16
 -2.3508259808580576E-01 a       617     0    31     1    17
  2.7538272999882152E-01 a       618     0    31     1    18
  2.7321538699447584E-01 a       619     0    31     1    19
  3.9632582441619457E-01 a       620     0    31     1    20
 -1.6770888813618218E-01 a       621     0    32     1     1
  1.3037246649471185E-01 a       622     0    32     1     2
  1.3609029088073030E-01 a       623     0    32     1     3
  1.9884351415270549E-01 a       624     0    32     1     4
 -8.1640299269677016E-02 a       625     0    32     1     5
 -2.1495333939541000E-01 a       626     0    32     1     6
  1.1694014037126911E-01 a       627     0    32     1     7
  3.2463066725555967E-01 a       628     0    32     1     8
  3.8063051753214711E-01 a       629     0    32     1     9
 -3.8158233534630365E-01 a       630     0    32     1    10
  1.4768631386662795E-02 a       631     0    32     1    11
  6.8101274808192641E-02 a       632     0    32     1    12
  8.2687579611583850E-02 a       633     0    32     1    13
  1.1125414144801164E-01 a       634     0    32     1    14
 -7.0953985503555972E-02 a       635     0    32     1    15
 -1.9630417108847767E-01 a       636     0    32     1    16
 -1.1565186917184424E-01 a       637     0    32     1    17
 -1.5985644472147179E-01 a       638     0    32     1    18
  2.2390744161025203E-01 a       639     0    32     1    19
 -3.7794738907660969E-01 a       640     0    32     1    20
 -8.4995678408917211E-02 b       641     1     1
  7.9622410569207058E-01 b       642     1     2
  6.1536285596172802E-01 b       643     1     3
 -1.2587406706285791E+00 b       644     1     4
 -1.5480010706199143E-01 b       645     1     5
  1.1545703571335750E+00 b       646     1     6
  1.4335125465589157E-01 b       647     1     7
  1.0062151236461470E+00 b       648     1     8
  1.4825364816939670E+00 b       649     1     9
 -3.7366958255966159E-01 b       650     1    10
  1.0004205919151847E+00 b       651     1    11
  7.6015598277479446E-01 b       652     1    12
 -3.4367077240406768E-01 b       653     1    13
 -1.1488100737024616E+00 b       654     1    14
 -3.0773498602844535E-01 b       655     1    15
 -1.4695091676108483E+00 b       656     1    16
  1.4552587448492924E+00 b       657     1    17
 -9.6732937172361677E-01 b       658     1    18
  1.5790888330386719E+00 b       659     1    19
  1.6475177372215462E+00 b       660     1    20
  3.7301781704465808E-01 a       661     1     1     2     1
 -1.2082084939274426E-01 a       662     1     1     2     2
  4.4455187965747955E-01 a       663     1     1     2     3
 -2.3064086825584787E-01 a       664     1     1     2     4
  4.5519373797423468E-01 a       665     1     1     2     5
 -9.2424408194865290E-02 a       666     1     1     2     6
  4.6731534865364693E-01 a       667     1     1     2     7
  2.2141898449106433E-02 a       668     1     1     2     8
 -4.1916429118757315E-02 a       669     1     1     2     9
 -2.5476389384659276E-01 a       670     1     1     2    10
  3.1208134148238015E-01 a       671     1     1     2    11
 -1.8814637829764383E-01 a       672     1     1     2    12
  7.4975687759407883E-01 a       673     1     1     2    13
 -6.3871689067099646E-01 a       674     1     1     2    14
  3.1743095656286352E-01 a       675     1     1     2    15
  5.6593223022635947E-02 a       676     1     1     2    16
  5.9017355148010686E-01 a       677     1     1     2    17
  3.2058289963650216E-01 a       678     1     1     2    18
  2.5477222319980503E-01 a       679     1     1     2    19
 -4.1301350960162025E-01 a       680     1     1     2    20
  2.2882673458984124E-01 a       681     1     2     2     1
  3.3228821426646188E-01 a       682     1     2     2     2
 -7.9506526920330181E-02 a       683     1     2     2     3
  5.7319808423516871E-01 a       684     1     2     2     4
  2.7065301357433118E-02 a       685     1     2     2     5
 -7.8342288649762071E-01 a       686     1     2     2     6
  4.1971450255462733E-01 a       687     1     2     2     7
 -1.7916019051112908E-01 a       688     1     2     2     8
  6.5170715207728602E-01 a       689     1     2     2     9
  1.7155683696651994E-01 a       690     1     2     2    10
  4.4938578151043801E-01 a       691     1     2     2    11
 -2.1161472982194593E-01 a       692     1     2     2    12
  2.2900287205100345E-01 a       693     1     2     2    13
  4.4168990176908990E-01 a       694     1     2     2    14
 -1.1765787681761747E-01 a       695     1     2     2    15
  6.9160095705133173E-01 a       696     1     2     2    16
  3.0528964084421212E-02 a       697     1     2     2    17
  2.9030966181231244E-01 a       698     1     2     2    18
 -3.2284366682687149E-01 a       699     1     2     2    19
  3.7706227664717745E-01 a       700     1     2     2    20
  4.5681318360341833E-01 a       701     1     3     2     1
 -3.6527317847128027E-01 a       702     1     3     2     2
  6.1341376925982272E-01 a       703     1     3     2     3
 -1.7311040619502527E-01 a       704     1     3     2     4
  2.9740468657470048E-01 a       705     1     3     2     5
 -2.4499371193466182E-01 a       706     1     3     2     6
 -2.8949512393782756E-01 a       707     1     3     2     7
  4.4449503133654683E-01 a       708     1     3     2     8
  2.9379529781182923E-01 a       709     1     3     2     9
 -4.3402754165840655E-02 a       710     1     3     2    10
 -5.7804066364696849E-01 a       711     1     3     2    11
  4.2884571630985596E-01 a       712     1     3     2    12
 -4.4988845815284806E-01 a       713     1     3     2    13
  4.9367339110711461E-01 a       714     1     3     2    14
  4.2450535611085161E-01 a       715     1     3     2    15
 -5.9710030643424688E-03 a       716     1     3     2    16
  4.9573971192931532E-01 a       717     1     3     2    17
  2.0061102929256092E-01 a       718     1     3     2    18
 -4.4118501194634951E-01 a       719     1     3     2    19
  5.4044579451158958E-01 a       720     1     3     2    20
 -9.1816941757291142E-03 a       721     1     4     2     1
  6.0331702371182083E-01 a       722     1     4     2     2
  1.1412224821317428E-01 a       723     1     4     2     3
  5.8909432466734279E-01 a       724     1     4     2     4
 -2.7455179825944959E-01 a       725     1     4     2     5
  5.6125710632948123E-01 a       726     1     4     2     6
 -2.8584675207307003E-01 a       727     1     4     2     7
  5.3076640251852070E-01 a       728     1     4     2     8
  5.1945988054665726E-01 a       729     1     4     2     9
 -3.3953667849932595E-01 a       730     1     4     2    10
  3.0491442451867584E-01 a       731     1     4     2    11
 -4.2141748185723310E-01 a       732     1     4     2    12
  4.8291094592047674E-02 a       733     1     4     2    13
  4.3052705762516413E-01 a       734     1     4     2    14
  4.3961030266673962E-01 a       735     1     4     2    15
 -1.2075743202848215E-01 a       736     1     4     2    16
 -2.7859691626557387E-01 a       737     1     4     2    17
  4.0665518114785620E-01 a       738     1     4     2    18
  4.0503727285651719E-01 a       739     1     4     2    19
 -3.4086847994049990E-01 a       740     1     4     2    20
 -3.4383828767788593E-01 a       741     1     5     2     1
  4.1766624165072409E-02 a       742     1     5     2     2
 -3.0740191686699159E-01 a       743     1     5     2     3
  3.4913354622781700E-01 a       744     1     5     2     4
 -5.9686840383548034E-01 a       745     1     5     2     5
  7.7034359894793306E-02 a       746     1     5     2     6
 -3.3276240860576384E-01 a       747     1     5     2     7
  2.4992030254056333E-01 a       748     1     5     2     8
 -2.8731298146947232E-01 a       749     1     5     2     9
 -5.9845780980640328E-01 a       750     1     5     2    10
 -1.6075052950512653E-01 a       751     1     5     2    11
  7.5679771378934640E-02 a       752     1     5     2    12
  4.5776787508570266E-01 a       753     1     5     2    13
 -9.8944028061364681E-02 a       754     1     5     2    14
 -3.1871104113961918E-01 a       755     1     5     2    15
  6.4654265497967855E-01 a       756     1     5     2    16
  5.1354204466923248E-01 a       757     1     5     2    17
 -5.1945465277811589E-02 a       758     1     5     2    18
 -5.2064657043043083E-01 a       759     1     5     2    19
 -5.8958222346352129E-01 a       760     1     5     2    20
 -3.1894334096041915E-01 a       761     1     6     2     1
 -3.8481856042282152E-02 a       762     1     6     2     2
  2.5582479562325666E-01 a       763     1     6     2     3
  5.7912515971453464E-02 a       764     1     6     2     4
  4.3707324772712852E-01 a       765     1     6     2     5
 -2.7725757522780164E-01 a       766     1     6     2     6
 -2.0518466995925605E-01 a       767     1     6     2     7
  7.2710424065767318E-02 a       768     1     6     2     8
 -2.5306027006619491E-01 a       769     1     6     2     9
  3.9152844841544569E-02 a       770     1     6     2    10
  4.9938977463778073E-01 a       771     1     6     2    11
 -6.6657149680170713E-01 a       772     1     6     2    12
 -2.0622329885030266E-01 a       773     1     6     2    13
 -5.3002605382872214E-01 a       774     1     6     2    14
  8.8786100234983192E-02 a       775     1     6     2    15
  3.2008503352062553E-02 a       776     1     6     2    16
  3.5387184128818910E-01 a       777     1     6     2    17
 -6.3080043839989564E-01 a       778     1     6     2    18
  2.8381366316607531E-01 a       779     1     6     2    19
  4.0491460575047933E-01 a       780     1     6     2    20
  2.2119618299989716E-01 a       781     1     7     2     1
  5.2341773722782092E-01 a       782     1     7     2     2
  4.0220455746745751E-02 a       783     1     7     2     3
 -3.5175164353666993E-01 a       784     1     7     2     4
  6.3068011317294048E-01 a       785     1     7     2     5
  1.2402306171195006E-01 a       786     1     7     2     6
  6.0559644792483225E-01 a       787     1     7     2     7
 -3.1393726854127241E-01 a       788     1     7     2     8
 -4.6903493724287465E-01 a       789     1     7     2     9
 -5.6013391858724049E-01 a       790     1     7     2    10
 -2.2500837949897037E-01 a       791     1     7     2    11
  5.4476587452607594E-01 a       792     1     7     2    12
 -4.5679126531711571E-02 a       793     1     7     2    13
 -2.8160455083671321E-01 a       794     1     7     2    14
  2.3336443558392742E-01 a       795     1     7     2    15
 -6.1296325268868412E-01 a       796     1     7     2    16
 -5.1347163926574335E-01 a       797     1     7     2    17
  6.6708018146307191E-01 a       798     1     7     2    18
  2.5573790293072179E-01 a       799     1     7     2    19
 -2.8010263611884773E-01 a       800     1     7     2    20
 -5.3684992004541021E-01 a       801     1     8     2     1
  1.0694755900261187E-01 a       802     1     8     2     2
  4.9980088170747167E-01 a       803     1     8     2     3
  3.7567025447955588E-01 a       804     1     8     2     4
 -4.3241196518412228E-01 a       805     1     8     2     5
  4.7626531306588321E-01 a       806     1     8     2     6
 -1.1741309748795420E-01 a       807     1     8     2     7
 -4.1942909168559550E-01 a       808     1     8     2     8
  2.3110621806933423E-01 a       809     1     8     2     9
  3.8669499602592711E-01 a       810     1     8     2    10
  2.7284674143742399E-01 a       811     1     8     2    11
 -3.2711777080468393E-02 a       812     1     8     2    12
 -1.3414029355774162E-01 a       813     1     8     2    13
  1.1012171020180617E-01 a       814     1     8     2    14
  6.4044037031288276E-02 a       815     1     8     2    15
 -1.3771406180384660E-01 a       816     1     8     2    16
 -1.7382025391187267E-01 a       817     1     8     2    17
  5.7031671725716340E-02 a       818     1     8     2    18
  3.8218373280306001E-01 a       819     1     8     2    19
 -4.1024492293898551E-01 a       820     1     8     2    20
 -4.7095033337496905E-01 a       821     1     9     2     1
 -6.5493968753208154E-01 a       822     1     9     2     2
  5.3808052150966834E-01 a       823     1     9     2     3
 -4.2316717548695792E-01 a       824     1     9     2     4
  2.1021201003267476E-01 a       825     1     9     2     5
 -7.0636917464625260E-01 a       826     1     9     2     6
  1.3326910981989493E-01 a       827     1     9     2     7
 -3.4024708900156458E-01 a       828     1     9     2     8
  2.3441870136946810E-01 a       829     1     9     2     9
  1.0836669227753513E-01 a       830     1     9     2    10
 -3.2915849773434602E-01 a       831     1     9     2    11
  5.6323649247617380E-01 a       832     1     9     2    12
  1.2270352764517976E-01 a       833     1     9     2    13
 -4.7846350558066686E-01 a       834     1     9     2    14
 -1.0924158693367837E-01 a       835     1     9     2    15
  4.3051232022331654E-01 a       836     1     9     2    16
 -4.1549675777744038E-01 a       837     1     9     2    17
  1.5170856609582442E-01 a       838     1     9     2    18
 -3.8232520808635939E-01 a       839     1     9     2    19
 -2.6824525925704312E-01 a       840     1     9     2    20
  3.6782313034809377E-01 a       841     1    10     2     1
 -9.9282433464842265E-02 a       842     1    10     2     2
  2.2701971206089291E-01 a       843     1    10     2     3
  3.8367002341773221E-01 a       844     1    10     2     4
  1.6735704020546077E-01 a       845     1    10     2     5
 -3.8997887493061413E-02 a       846     1    10     2     6
 -3.1902881485153445E-01 a       847     1    10     2     7
 -2.7284753261380218E-01 a       848     1    10     2     8
  3.9180175457206051E-01 a       849     1    10     2     9
  4.1992417160639600E-01 a       850     1    10     2    10
  4.4425446169618527E-01 a       851     1    10     2    11
 -4.2187588211579385E-01 a       852     1    10     2    12
 -5.4102152222542199E-01 a       853     1    10     2    13
 -2.0718672772176466E-01 a       854     1    10     2    14
  3.1251918355218222E-01 a       855     1    10     2    15
 -1.9254277581014206E-01 a       856     1    10     2    16
  3.2872394636782393E-01 a       857     1    10     2    17
 -4.4366588587743644E-02 a       858     1    10     2    18
  4.1462445842388818E-01 a       859     1    10     2    19
  4.1128126335632220E-01 a       860     1    10     2    20
  3.7542524819963086E-01 a       861     1    11     2     1
  3.5563073040501547E-01 a       862     1    11     2     2
 -4.7809990014041109E-01 a       863     1    11     2     3
 -3.3748409321174283E-01 a       864     1    11     2     4
 -4.3462218411923081E-01 a       865     1    11     2     5
 -1.9922650132725109E-01 a       866     1    11     2     6
  4.4145311826863437E-01 a       867     1    11     2     7
  3.9672027855112668E-01 a       868     1    11     2     8
  2.8844708571586458E-01 a       869     1    11     2     9
 -1.5847862826391224E-01 a       870     1    11     2    10
 -6.0048700388215159E-01 a       871     1    11     2    11
  2.1885117546138363E-01 a       872     1    11     2    12
 -6.1676047869640628E-02 a       873     1    11     2    13
  4.7101847250782769E-01 a       874     1    11     2    14
 -2.7003916770840658E-01 a       875     1    11     2    15
 -4.6300540869983503E-01 a       876     1    11     2    16
 -6.2611906491844158E-02 a       877     1    11     2    17
 -5.1131908974818496E-01 a       878     1    11     2    18
  1.9912109202911080E-01 a       879     1    11     2    19
  5.2294073918053807E-01 a       880     1    11     2    20
  4.3119660105212076E-01 a       881     1    12     2     1
  1.3807812411160870E-02 a       882     1    12     2     2
  2.0891068736770327E-01 a       883     1    12     2     3
 -8.7776946852832285E-02 a       884     1    12     2     4
  3.8716594949767291E-01 a       885     1    12     2     5
 -8.3293009296155601E-02 a       886     1    12     2     6
  7.9835107720519838E-01 a       887     1    12     2     7
 -3.2714481301454934E-01 a       888     1    12     2     8
  2.1973436965642623E-01 a       889     1    12     2     9
  5.0371363398253111E-01 a       890     1    12     2    10
 -2.8201404609794684E-01 a       891     1    12     2    11
  2.5169327687313781E-01 a       892     1    12     2    12
 -4.4985375798925559E-01 a       893     1    12     2    13
 -2.6847938758296164E-01 a       894     1    12     2    14
 -9.5576861961915921E-02 a       895     1    12     2    15
  1.2052908119181834E-01 a       896     1    12     2    16
  4.0188171482960444E-01 a       897     1    12     2    17
  1.1952495130645051E-01 a       898     1    12     2    18
  2.6372722569326223E-01 a       899     1    12     2    19
 -2.2149123439906541E-02 a       900     1    12     2    20
  5.3970033618771840E-02 a       901     1    13     2     1
 -4.8734080270266750E-01 a       902     1    13     2     2
 -6.0523168573229293E-02 a       903     1    13     2     3
  3.6369322267793691E-01 a       904     1    13     2     4
 -4.3778602373261166E-01 a       905     1    13     2     5
 -5.7296461427882506E-01 a       906     1    13     2     6
 -9.9015547857064609E-02 a       907     1    13     2     7
  6.4555357662364554E-01 a       908     1    13     2     8
  1.0894671090175168E-01 a       909     1    13     2     9
 -4.8270440295190747E-01 a       910     1    13     2    10
  5.5948198347441069E-01 a       911     1    13     2    11
 -6.8346227377228408E-01 a       912     1    13     2    12
 -4.8578155976376941E-01 a       913     1    13     2    13
 -1.4303536875358958E-01 a       914     1    13     2    14
 -3.7860449044956923E-01 a       915     1    13     2    15
  3.5359904036635176E-01 a       916     1    13     2    16
 -6.2831471509863235E-01 a       917     1    13     2    17
 -3.1807984503571951E-01 a       918     1    13     2    18
  1.8148814819182515E-01 a       919     1    13     2    19
  2.6946165226528918E-01 a       920     1    13     2    20
  1.1566731649820258E-01 a       921     1    14     2     1
 -1.4900033452275718E-01 a       922     1    14     2     2
  1.2151885583797867E-01 a       923     1    14     2     3
  4.1963162157978878E-01 a       924     1    14     2     4
 -7.8290280126198569E-02 a       925     1    14     2     5
 -1.6845295108491984E-01 a       926     1    14     2     6
 -4.9338545421774754E-01 a       927     1    14     2     7
 -3.9103951836624079E-03 a       928     1    14     2     8
  2.6002959542509385E-01 a       929     1    14     2     9
 -1.6570254557738379E-01 a       930     1    14     2    10
 -1.9275425883460962E-01 a       931     1    14     2    11
 -1.5589727498680855E-01 a       932     1    14     2    12
  1.7203245634237554E-01 a       933     1    14     2    13
  2.4626390610386883E-01 a       934     1    14     2    14
 -1.5506082504926852E-01 a       935     1    14     2    15
 -2.6834589897344263E-01 a       936     1    14     2    16
 -4.4753676318345986E-01 a       937     1    14     2    17
  2.5804955008455078E-02 a       938     1    14     2    18
 -4.2122253508127683E-01 a       939     1    14     2    19
 -6.9944169737621964E-02 a       940     1    14     2    20
 -4.0849045082783902E-01 a       941     1    15     2     1
 -3.2341400015389782E-01 a       942     1    15     2     2
  4.2297422060277146E-01 a       943     1    15     2     3
 -3.6218644602304984E-01 a       944     1    15     2     4
 -4.0947362483984645E-01 a       945     1    15     2     5
 -4.0307951991615204E-01 a       946     1    15     2     6
 -5.2796793021379074E-01 a       947     1    15     2     7
 -6.5170802111751980E-01 a       948     1    15     2     8
 -4.3062657019490835E-01 a       949     1    15     2     9
 -2.0150818579039612E-01 a       950     1    15     2    10
  4.9223226790683122E-01 a       951     1    15     2    11
  4.1682550555449976E-01 a       952     1    15     2    12
 -3.4030903943943119E-01 a       953     1    15     2    13
  7.2186595172439069E-02 a       954     1    15     2    14
 -1.6216840458193035E-02 a       955     1    15     2    15
 -5.4986137726160322E-01 a       956     1    15     2    16
 -2.1561454005413826E-02 a       957     1    15     2    17
 -4.9783576452877587E-01 a       958     1    15     2    18
 -2.6384309355753915E-01 a       959     1    15     2    19
  1.3050177519118350E-01 a       960     1    15     2    20
  4.1029779597379101E-01 a       961     1    16     2     1
 -1.1511905739522557E-01 a       962     1    16     2     2
 -1.5071678619032919E-01 a       963     1    16     2     3
  5.5841094698375027E-01 a       964     1    16     2     4
 -4.0994392037821142E-01 a       965     1    16     2     5
 -4.7393771873122464E-02 a       966     1    16     2     6
  9.4075119296538820E-02 a       967     1    16     2     7
  3.2078875152932185E-01 a       968     1    16     2     8
  2.2897507124381930E-01 a       969     1    16     2     9
  3.8560440123233508E-01 a       970     1    16     2    10
  3.4929524876972562E-01 a       971     1    16     2    11
 -1.8594352672624052E-02 a       972     1    16     2    12
  2.6674713217872476E-01 a       973     1    16     2    13
 -4.3629769712737243E-01 a       974     1    16     2    14
 -4.1515905697621758E-01 a       975     1    16     2    15
 -6.0006209798395915E-01 a       976     1    16     2    16
 -9.4582062847758611E-03 a       977     1    16     2    17
 -6.4416235718152448E-01 a       978     1    16     2    18
  6.0763373052186953E-01 a       979     1    16     2    19
 -3.3751621210228633E-01 a       980     1    16     2    20
  2.6994477968458491E-01 a       981     1    17     2     1
  2.1677413578186056E-01 a       982     1    17     2     2
 -2.9230843091029302E-01 a       983     1    17     2     3
  1.9135927549357695E-01 a       984     1    17     2     4
  2.6560174862610203E-01 a       985     1    17     2     5
 -1.1346199341308030E-01 a       986     1    17     2     6
  6.2994248308234524E-01 a       987     1    17     2     7
  5.9711106526310676E-02 a       988     1    17     2     8
  1.1705818789578763E-01 a       989     1    17     2     9
  5.0976574941194563E-01 a       990     1    17     2    10
 -2.7935822883839312E-01 a       991     1    17     2    11
 -9.9110174614929922E-02 a       992     1    17     2    12
  6.2392938952027810E-01 a       993     1    17     2    13
  5.0653450104955144E-01 a       994     1    17     2    14
  1.5427957099831302E-01 a       995     1    17     2    15
  1.1951751291866809E-02 a       996     1    17     2    16
  3.1604344826432304E-02 a       997     1    17     2    17
  5.9087494769885385E-01 a       998     1    17     2    18
 -4.6284829474797923E-01 a       999     1    17     2    19
 -2.5954079176610861E-01 a      1000     1    17     2    20
  4.7939959617286632E-01 a      1001     1    18     2     1
  7.9503728613165098E-02 a      1002     1    18     2     2
  3.8539795407958366E-01 a      1003     1    18     2     3
 -8.0015211669531516E-02 a      1004     1    18     2     4
 -1.0119898367695020E-01 a      1005     1    18     2     5
  3.9768630697282914E-01 a      1006     1    18     2     6
 -2.7370681260385266E-01 a      1007     1    18     2     7
 -3.6631015741891093E-01 a      1008     1    18     2     8
 -5.1001930889630476E-01 a      1009     1    18     2     9
 -4.9576592562767648E-02 a      1010     1    18     2    10
  3.9004485160601593E-02 a      1011     1    18     2    11
  5.4188838463658329E-01 a      1012     1    18     2    12
 -1.1829421867557345E-02 a      1013     1    18     2    13
 -3.5387518148135644E-01 a      1014     1    18     2    14
  2.5166210269745620E-01 a      1015     1    18     2    15
 -3.4216120770828101E-01 a      1016     1    18     2    16
  1.7597885529485369E-01 a      1017     1    18     2    17
  3.0995828730167108E-01 a      1018     1    18     2    18
 -1.4231071270094360E-02 a      1019     1    18     2    19
 -2.7973825192385449E-01 a      1020     1    18     2    20
  4.1622656413060191E-02 a      1021     1    19     2     1
  3.6794501707494170E-01 a      1022     1    19     2     2
  2.6406843635720006E-01 a      1023     1    19     2     3
  2.9144222731679426E-01 a      1024     1    19     2     4
  3.4721289730267285E-01 a      1025     1    19     2     5
 -5.3036714137234653E-01 a      1026     1    19     2     6
 -4.1376136778028490E-02 a      1027     1    19     2     7
 -1.3937590984855556E-02 a      1028     1    19     2     8
  7.0349085798931976E-01 a      1029     1    19     2     9
  4.0799159468594931E-01 a      1030     1    19     2    10
 -1.7518720021897635E-01 a      1031     1    19     2    11
 -1.3785219208648805E-01 a      1032     1    19     2    12
  3.8443518854356090E-01 a      1033     1    19     2    13
  1.2541306703647598E-01 a      1034     1    19     2    14
 -3.8670006028816373E-01 a      1035     1    19     2    15
  1.9175581089817273E-01 a      1036     1    19     2    16
 -2.8917949210738447E-01 a      1037     1    19     2    17
 -1.2428342731823958E-01 a      1038     1    19     2    18
 -1.3867533461522483E-01 a      1039     1    19     2    19
 -2.2935543577581202E-01 a      1040     1    19     2    20
 -5.2094485148723157E-01 a      1041     1    20     2     1
 -3.8900591689454378E-01 a      1042     1    20     2     2
 -5.8816225894714624E-01 a      1043     1    20     2     3
 -4.6595815806324065E-01 a      1044     1    20     2     4
 -1.3802006691464822E-01 a      1045     1    20     2     5
 -5.0281940118294266E-01 a      1046     1    20     2     6
  1.7507605855890812E-01 a      1047     1    20     2     7
  2.1013693881651652E-01 a      1048     1    20     2     8
  4.7202733630682198E-02 a      1049     1    20     2     9
 -4.6935697840700830E-01 a      1050     1    20     2    10
 -4.0427503310089974E-01 a      1051     1    20     2    11
  6.9867423447099633E-02 a      1052     1    20     2    12
 -2.9774608057393986E-01 a      1053     1    20     2    13
 -1.2708679449523476E-02 a      1054     1    20     2    14
 -5.0727724729453205E-01 a      1055     1    20     2    15
  7.8643356040451043E-02 a      1056     1    20     2    16
 -6.0308906388813026E-02 a      1057     1    20     2    17
 -4.8358501154573902E-01 a      1058     1    20     2    18
 -1.9209448912005517E-01 a      1059     1    20     2    19
  7.0189643481941927E-02 a      1060     1    20     2    20
  1.5861257503518966E-01 b      1061     2     1
  1.5184167081512625E+00 b      1062     2     2
 -7.0454595860267547E-02 b      1063     2     3
 -1.4184543451380545E+00 b      1064     2     4
  1.5585885550307392E+00 b      1065     2     5
  1.1560064612429806E+00 b      1066     2     6
 -5.1077770770354747E-01 b      1067     2     7
 -1.3980490320316203E+00 b      1068     2     8
  1.3084476662563631E+00 b      1069     2     9
  3.0441742398997806E-01 b      1070     2    10
  2.5422335033429716E-01 b      1071     2    11
  1.3247214337067210E+00 b      1072     2    12
  1.0594246622078543E+00 b      1073     2    13
